SETTLEMENTDATE,DUID,SCADAVALUE
2026-03-17 06:15:00,MUWAWF2,16.9
2026-03-17 06:15:00,MWPS1PV1,0.0
2026-03-17 06:15:00,MWPS2PV1,0.0
2026-03-17 06:15:00,MWPS3PV1,0.0
2026-03-17 06:15:00,MWPS4PV1,0.0
2026-03-17 06:15:00,NBHWF1,26.9
2026-03-17 06:15:00,NESBESS1,-0.38781
2026-03-17 06:15:00,NESBESS2,0.00175
2026-03-17 06:15:00,NEVERSF1,0.0
2026-03-17 06:15:00,NEWENSF1,0.0
2026-03-17 06:15:00,NEWENSF2,0.0
2026-03-17 06:15:00,NPS,0.0
2026-03-17 06:15:00,NUMURSF1,0.0
2026-03-17 06:15:00,NYNGAN1,0.0
2026-03-17 06:15:00,OAKEY1,0.0
2026-03-17 06:15:00,OAKEY1SF,0.4
2026-03-17 06:15:00,OAKEY2,0.0
2026-03-17 06:15:00,OAKEY2SF,0.6
2026-03-17 06:15:00,OAKLAND1,0.0
2026-03-17 06:15:00,ORABESS1,-0.01324
2026-03-17 06:15:00,OSB-AG,0.0
2026-03-17 06:15:00,PALOONA,0.0
2026-03-17 06:15:00,PAREPS1,0.0
2026-03-17 06:15:00,PAREPW1,1.97
2026-03-17 06:15:00,PARSF1,0.00153
2026-03-17 06:15:00,PIBESS1,0.555
2026-03-17 06:15:00,PIONEER,-0.6
2026-03-17 06:15:00,POAT110,32.97728
2026-03-17 06:15:00,POAT220,232.45673
2026-03-17 06:15:00,POR01,0.0
2026-03-17 06:15:00,POR03,0.0
2026-03-17 06:15:00,PORTWF,-0.4
2026-03-17 06:15:00,PPCCGT,336.6304
2026-03-17 06:15:00,PTSTAN1,0.0
2026-03-17 06:15:00,PUMP1,0.0
2026-03-17 06:15:00,PUMP2,0.0
2026-03-17 06:15:00,QBYNB1,-0.0415
2026-03-17 06:15:00,QPS1,0.0
2026-03-17 06:15:00,QPS2,0.0
2026-03-17 06:15:00,QPS3,0.0
2026-03-17 06:15:00,QPS4,0.0
2026-03-17 06:15:00,QPS5,37.58
2026-03-17 06:15:00,QPSFB1,-0.015
2026-03-17 06:15:00,QPSFB2,0.0
2026-03-17 06:15:00,RANGEB1,0.08
2026-03-17 06:15:00,REECE1,98.42372
2026-03-17 06:15:00,REECE2,0.0
2026-03-17 06:15:00,REPULSE,0.316777
2026-03-17 06:15:00,RESS1,0.08823
2026-03-17 06:15:00,RIVNB2,-0.3574
2026-03-17 06:15:00,ROMA_7,0.0
2026-03-17 06:15:00,ROMA_8,0.0
2026-03-17 06:15:00,ROWALLAN,-0.00441
2026-03-17 06:15:00,ROYALLA1,0.001
2026-03-17 06:15:00,RPCG,-0.3
2026-03-17 06:15:00,RRSF1,0.0
2026-03-17 06:15:00,RT_NSW1,0.0
2026-03-17 06:15:00,RT_NSW2,0.0
2026-03-17 06:15:00,RT_NSW3,0.0
2026-03-17 06:15:00,RT_NSW4,0.0
2026-03-17 06:15:00,RT_NSW5,0.0
2026-03-17 06:15:00,RT_NSW6,0.0
2026-03-17 06:15:00,RT_QLD1,0.0
2026-03-17 06:15:00,RT_SA1,0.0
2026-03-17 06:15:00,RT_SA2,0.0
2026-03-17 06:15:00,RT_SA3,0.0
2026-03-17 06:15:00,RT_SA4,0.0
2026-03-17 06:15:00,RT_SA5,0.0
2026-03-17 06:15:00,RT_SA6,0.0
2026-03-17 06:15:00,RT_TAS1,0.0
2026-03-17 06:15:00,RT_VIC1,0.0
2026-03-17 06:15:00,RT_VIC10,0.0
2026-03-17 06:15:00,RT_VIC11,0.0
2026-03-17 06:15:00,RT_VIC12,0.0
2026-03-17 06:15:00,RT_VIC2,0.0
2026-03-17 06:15:00,RT_VIC3,0.0
2026-03-17 06:15:00,RT_VIC4,0.0
2026-03-17 06:15:00,RT_VIC5,0.0
2026-03-17 06:15:00,RT_VIC6,0.0
2026-03-17 06:15:00,RT_VIC7,0.0
2026-03-17 06:15:00,RT_VIC8,0.0
2026-03-17 06:15:00,RT_VIC9,0.0
2026-03-17 06:15:00,RUBICON,0.0
2026-03-17 06:15:00,RUGBYR1,0.0
2026-03-17 06:15:00,RYANCWF1,12.19
2026-03-17 06:15:00,RYEPARK1,0.0
2026-03-17 06:15:00,SALTCRK1,0.97
2026-03-17 06:15:00,SAPHWF1,0.0
2026-03-17 06:15:00,SEBSF1,0.0
2026-03-17 06:15:00,SHGEN,111.19173
2026-03-17 06:15:00,SHOAL1,41.759998
2026-03-17 06:15:00,SHPUMP,0.0
2026-03-17 06:15:00,SITHE01,0.0
2026-03-17 06:15:00,SMCSF1,0.0
2026-03-17 06:15:00,SMTHBES1,0.11374
2026-03-17 06:15:00,SNAPPER1,0.0
2026-03-17 06:15:00,SNB01,25.0562
2026-03-17 06:15:00,SNB02,-0.02842
2026-03-17 06:15:00,SNOWNTH1,4.3999
2026-03-17 06:15:00,SNOWSTH1,9.5
2026-03-17 06:15:00,SNOWTWN1,0.93682
2026-03-17 06:15:00,SNOWYP,0.0
2026-03-17 06:15:00,SNUG1,0.0
2026-03-17 06:15:00,SRSF1,0.0
2026-03-17 06:15:00,STAN-1,151.04495
2026-03-17 06:15:00,STAN-2,150.3528
2026-03-17 06:15:00,STAN-3,149.98108
2026-03-17 06:15:00,STAN-4,150.48097
2026-03-17 06:15:00,STARHLWF,17.69484
2026-03-17 06:15:00,STOCKYD1,19.77
2026-03-17 06:15:00,STUBSF1,0.00458
2026-03-17 06:15:00,STUBSF2,0.00458
2026-03-17 06:15:00,STWF1,109.25521
2026-03-17 06:15:00,SUNRSF1,0.0
2026-03-17 06:15:00,SUNTPSF1,0.0
2026-03-17 06:15:00,SWANBBF1,-0.51728
2026-03-17 06:15:00,SWAN_E,329.18625
2026-03-17 06:15:00,TALWA1,0.0
2026-03-17 06:15:00,TALWB1,0.0
2026-03-17 06:15:00,TARALGA1,16.68666
2026-03-17 06:15:00,TARBESS1,1.85351
2026-03-17 06:15:00,TARONG#1,239.10001
2026-03-17 06:15:00,TARONG#2,281.10001
2026-03-17 06:15:00,TARONG#3,179.0
2026-03-17 06:15:00,TARONG#4,338.89999
2026-03-17 06:15:00,TARRALEA,21.1
2026-03-17 06:15:00,TB2B1,-0.10096
2026-03-17 06:15:00,TB2SF1,0.0
2026-03-17 06:15:00,TBSF1,0.0
2026-03-17 06:15:00,TEMPB1,-0.2
2026-03-17 06:15:00,TIB1,1.45
2026-03-17 06:15:00,TNPS1,300.0625
2026-03-17 06:15:00,TORRB1,0.0
2026-03-17 06:15:00,TORRB2,0.0
2026-03-17 06:15:00,TORRB3,60.0
2026-03-17 06:15:00,TORRB4,0.0
2026-03-17 06:15:00,TREVALLN,21.89545
2026-03-17 06:15:00,TRGBESS1,2.25
2026-03-17 06:15:00,TRIBUTE,0.0
2026-03-17 06:15:00,TULLYSM1,0.0
2026-03-17 06:15:00,TUMUT3,0.0
2026-03-17 06:15:00,TUNGATIN,96.41
2026-03-17 06:15:00,TVCC201,0.0
2026-03-17 06:15:00,TVPP104,0.0
2026-03-17 06:15:00,ULPBESS1,0.0
2026-03-17 06:15:00,UPPTUMUT,162.12065
2026-03-17 06:15:00,URANQ11,0.0
2026-03-17 06:15:00,URANQ12,0.0
2026-03-17 06:15:00,URANQ13,0.0
2026-03-17 06:15:00,URANQ14,0.0
2026-03-17 06:15:00,VBB1,5.3
2026-03-17 06:15:00,VP5,599.26147
2026-03-17 06:15:00,VP6,597.13739
2026-03-17 06:15:00,VPGS1,0.0
2026-03-17 06:15:00,VPGS2,0.0
2026-03-17 06:15:00,VPGS3,0.0
2026-03-17 06:15:00,VPGS4,0.0
2026-03-17 06:15:00,VPGS5,0.0
2026-03-17 06:15:00,VPGS6,0.0
2026-03-17 06:15:00,W/HOE#1,0.0
2026-03-17 06:15:00,W/HOE#2,0.0
2026-03-17 06:15:00,WAGGNSF1,0.0
2026-03-17 06:15:00,WALGRV1,-0.05864
2026-03-17 06:15:00,WAMBOWF1,76.93201
2026-03-17 06:15:00,WANDB1,-0.00947
2026-03-17 06:15:00,WANDSF1,0.0
2026-03-17 06:15:00,WARWSF1,0.5
2026-03-17 06:15:00,WARWSF2,0.5
2026-03-17 06:15:00,WATERLWF,22.2
2026-03-17 06:15:00,WAUBRAWF,19.751032
2026-03-17 06:15:00,WDBESS1,47.40034
2026-03-17 06:15:00,WDBESS2,15.06917
2026-03-17 06:15:00,WDGPH1,3.938
2026-03-17 06:15:00,WELLSF1,0.0
2026-03-17 06:15:00,WELNSF1,0.0
2026-03-17 06:15:00,WEMENSF1,0.0
2026-03-17 06:15:00,WGWF1,15.3
2026-03-17 06:15:00,WHITSF1,0.0
2026-03-17 06:15:00,WINTSF1,0.0
2026-03-17 06:15:00,WKIEWA1,14.0
2026-03-17 06:15:00,WKIEWA2,14.2
2026-03-17 06:15:00,WLWLSF1,0.0
2026-03-17 06:15:00,WLWLSF2,0.0
2026-03-17 06:15:00,WNSF1,0.0
2026-03-17 06:15:00,WOLARSF1,0.42939
2026-03-17 06:15:00,WOODLWN1,1.81497
2026-03-17 06:15:00,WOOLGSF1,0.0
2026-03-17 06:15:00,WOOLNTH1,21.73
2026-03-17 06:15:00,WPWF,29.0
2026-03-17 06:15:00,WRSF1,0.0
2026-03-17 06:15:00,WRWF1,0.0
2026-03-17 06:15:00,WSTWYSF1,0.0
2026-03-17 06:15:00,WTAHB1,0.0
2026-03-17 06:15:00,WUNUSF1,0.0
2026-03-17 06:15:00,WYASF1,0.0
2026-03-17 06:15:00,YABULU,0.0
2026-03-17 06:15:00,YABULU2,0.0
2026-03-17 06:15:00,YAMBUKWF,3.3
2026-03-17 06:15:00,YARANSF1,0.0
2026-03-17 06:15:00,YARWUN_1,99.6
2026-03-17 06:15:00,YATSF1,0.0
2026-03-17 06:15:00,YENDWF1,2.85
2026-03-17 06:15:00,YSWF1,0.0
2026-03-17 06:15:00,YWPS1,328.75
2026-03-17 06:15:00,YWPS2,329.75
2026-03-17 06:15:00,YWPS3,343.6875
2026-03-17 06:15:00,YWPS4,369.84375
2026-03-17 06:20:00,ADPBA1,1.676
2026-03-17 06:20:00,ADPPV1,0.0
2026-03-17 06:20:00,AGLHAL,29.97682
2026-03-17 06:20:00,AGLSOM,7.875
2026-03-17 06:20:00,ALDGASF1,0.22208
2026-03-17 06:20:00,ANGAST1,0.0
2026-03-17 06:20:00,ARWF1,20.6
2026-03-17 06:20:00,AVLSF1,0.0
2026-03-17 06:20:00,BALB1,0.0
2026-03-17 06:20:00,BALDHWF1,5.363
2026-03-17 06:20:00,BANGOWF1,0.0
2026-03-17 06:20:00,BANGOWF2,0.0
2026-03-17 06:20:00,BANN1,0.0
2026-03-17 06:20:00,BARCALDN,0.0
2026-03-17 06:20:00,BARCSF1,0.1
2026-03-17 06:20:00,BARKIPS1,0.0
2026-03-17 06:20:00,BARRON-1,32.8
2026-03-17 06:20:00,BARRON-2,32.9125
2026-03-17 06:20:00,BASTYAN,71.4
2026-03-17 06:20:00,BBATTERY1,2.79307
2026-03-17 06:20:00,BBTHREE1,0.0
2026-03-17 06:20:00,BBTHREE2,0.0
2026-03-17 06:20:00,BBTHREE3,0.0
2026-03-17 06:20:00,BDL01,0.0
2026-03-17 06:20:00,BDL02,0.0
2026-03-17 06:20:00,BERYLSF1,0.0
2026-03-17 06:20:00,BHB1,0.0
2026-03-17 06:20:00,BLOWERNG,0.0
2026-03-17 06:20:00,BLUEGSF1,0.27731
2026-03-17 06:20:00,BLUFF1,1.0
2026-03-17 06:20:00,BLYTHB1,140.25
2026-03-17 06:20:00,BNGSF1,0.0
2026-03-17 06:20:00,BNGSF2,0.0
2026-03-17 06:20:00,BOCORWF1,28.51
2026-03-17 06:20:00,BODWF1,11.87418
2026-03-17 06:20:00,BOLIVPS1,61.07001
2026-03-17 06:20:00,BOMENSF1,0.0
2026-03-17 06:20:00,BOWWBA1,-0.011
2026-03-17 06:20:00,BOWWPV1,0.0
2026-03-17 06:20:00,BRAEMAR1,0.0
2026-03-17 06:20:00,BRAEMAR2,0.0
2026-03-17 06:20:00,BRAEMAR3,0.0
2026-03-17 06:20:00,BRAEMAR5,0.29206
2026-03-17 06:20:00,BRAEMAR6,0.0
2026-03-17 06:20:00,BRAEMAR7,0.0
2026-03-17 06:20:00,BRDDSF01,0.0
2026-03-17 06:20:00,BRNDBES1,80.9931
2026-03-17 06:20:00,BROKENH1,0.0
2026-03-17 06:20:00,BRYB1WF1,17.23354
2026-03-17 06:20:00,BRYB2WF2,15.45129
2026-03-17 06:20:00,BULBES1,0.02
2026-03-17 06:20:00,BULGANA1,15.16
2026-03-17 06:20:00,BUNGAMB1,-0.9
2026-03-17 06:20:00,BUSF1,0.86
2026-03-17 06:20:00,BUTLERSG,2.1
2026-03-17 06:20:00,BW01,656.49194
2026-03-17 06:20:00,BW02,683.71405
2026-03-17 06:20:00,BW03,450.36087
2026-03-17 06:20:00,BW04,683.90936
2026-03-17 06:20:00,BWTR1,-0.34296
2026-03-17 06:20:00,CALL_B_1,320.10001
2026-03-17 06:20:00,CALL_B_2,319.30002
2026-03-17 06:20:00,CAPBES1,82.29
2026-03-17 06:20:00,CAPTL_WF,0.0
2026-03-17 06:20:00,CATHROCK,14.1
2026-03-17 06:20:00,CBWWBA1,0.83
2026-03-17 06:20:00,CETHANA,0.0
2026-03-17 06:20:00,CG1,0.0
2026-03-17 06:20:00,CG2,0.0
2026-03-17 06:20:00,CG3,0.0
2026-03-17 06:20:00,CG4,0.0
2026-03-17 06:20:00,CGBESS01,-0.11
2026-03-17 06:20:00,CHALLHWF,1.8
2026-03-17 06:20:00,CHBESS1,49.78592
2026-03-17 06:20:00,CHILDSF1,1.1
2026-03-17 06:20:00,CHYTWF1,0.0
2026-03-17 06:20:00,CLARESF1,0.0
2026-03-17 06:20:00,CLEMGPWF,3.45768
2026-03-17 06:20:00,CLERMSF1,0.0
2026-03-17 06:20:00,CLOVER,0.0
2026-03-17 06:20:00,CLRKCWF1,244.498
2026-03-17 06:20:00,CLRKCWF2,73.5846
2026-03-17 06:20:00,CLUNY,2.486152
2026-03-17 06:20:00,CNUNDAWF,0.20023
2026-03-17 06:20:00,COHUNSF1,0.0
2026-03-17 06:20:00,COLEASF1,0.0
2026-03-17 06:20:00,COLUMSF1,2.481
2026-03-17 06:20:00,COLWF01,4.66621
2026-03-17 06:20:00,CONDONG1,17.879999
2026-03-17 06:20:00,COOPGWF1,92.35
2026-03-17 06:20:00,CPP_3,378.95001
2026-03-17 06:20:00,CPP_4,419.375
2026-03-17 06:20:00,CPSA,0.0
2026-03-17 06:20:00,CROOKWF2,0.0
2026-03-17 06:20:00,CROOKWF3,0.0
2026-03-17 06:20:00,CROWLWF1,7.29958
2026-03-17 06:20:00,CRURWF1,11.69779
2026-03-17 06:20:00,CRWARP1,0.0
2026-03-17 06:20:00,CRWASF1,0.0
2026-03-17 06:20:00,CSPVPS1,0.2
2026-03-17 06:20:00,CTHLWF1,73.91166
2026-03-17 06:20:00,CULLRGWF,1.71
2026-03-17 06:20:00,CUSF1,0.0
2026-03-17 06:20:00,DALNTH1,0.02594
2026-03-17 06:20:00,DARLSF1,0.0
2026-03-17 06:20:00,DARTM1,0.0
2026-03-17 06:20:00,DAYDSF1,0.0
2026-03-17 06:20:00,DDPS1,0.0
2026-03-17 06:20:00,DDSF1,0.72582
2026-03-17 06:20:00,DEVILS_G,57.2747
2026-03-17 06:20:00,DG_NSW1,0.0
2026-03-17 06:20:00,DG_QLD1,0.0
2026-03-17 06:20:00,DG_SA1,0.0
2026-03-17 06:20:00,DG_TAS1,0.0
2026-03-17 06:20:00,DG_VIC1,0.0
2026-03-17 06:20:00,DIAPURWF1,0.8
2026-03-17 06:20:00,DPNTB1,-0.08225
2026-03-17 06:20:00,DRYCGT1,0.0
2026-03-17 06:20:00,DRYCGT2,0.0
2026-03-17 06:20:00,DRYCGT3,0.0
2026-03-17 06:20:00,DULAWF1,150.09766
2026-03-17 06:20:00,DUNDWF1,12.19
2026-03-17 06:20:00,DUNDWF2,3.71
2026-03-17 06:20:00,DUNDWF3,8.36
2026-03-17 06:20:00,EDENVSF1,0.6354
2026-03-17 06:20:00,EILDON1,42.84
2026-03-17 06:20:00,EILDON2,41.32
2026-03-17 06:20:00,ELAINWF1,0.0
2026-03-17 06:20:00,EMERASF1,0.0
2026-03-17 06:20:00,ER01,597.11603
2026-03-17 06:20:00,ER02,679.51477
2026-03-17 06:20:00,ER03,678.02551
2026-03-17 06:20:00,ER04,-2.33158
2026-03-17 06:20:00,ERB01,50.01297
2026-03-17 06:20:00,ERGT01,0.0
2026-03-17 06:20:00,FINLYSF1,0.0
2026-03-17 06:20:00,FISHER,5.89
2026-03-17 06:20:00,FLYCRKWF,12.27
2026-03-17 06:20:00,GANGARR1,0.0
2026-03-17 06:20:00,GANNB1,25.04953
2026-03-17 06:20:00,GANNSF1,0.0
2026-03-17 06:20:00,GB01,0.0
2026-03-17 06:20:00,GERMCRK,15.375
2026-03-17 06:20:00,GESF1,0.0
2026-03-17 06:20:00,GIRGSF,0.0
2026-03-17 06:20:00,GLENSF1,0.0
2026-03-17 06:20:00,GLRWNSF1,0.0
2026-03-17 06:20:00,GNNDHSF1,1.44266
2026-03-17 06:20:00,GOESF1,0.0
2026-03-17 06:20:00,GOONSF1,0.0
2026-03-17 06:20:00,GORDON,207.82056
2026-03-17 06:20:00,GPWFEST1,0.0
2026-03-17 06:20:00,GPWFEST2,0.0
2026-03-17 06:20:00,GPWFEST3,0.0
2026-03-17 06:20:00,GPWFWST1,0.0
2026-03-17 06:20:00,GPWFWST2,0.0
2026-03-17 06:20:00,GRANWF1,15.05
2026-03-17 06:20:00,GREENB1,-1.64933
2026-03-17 06:20:00,GRIFSF1,0.001526
2026-03-17 06:20:00,GSTONE1,0.0
2026-03-17 06:20:00,GSTONE2,150.1582
2026-03-17 06:20:00,GSTONE3,0.0
2026-03-17 06:20:00,GSTONE4,0.0
2026-03-17 06:20:00,GSTONE5,230.24121
2026-03-17 06:20:00,GSTONE6,230.18652
2026-03-17 06:20:00,GSWF1A,57.54
2026-03-17 06:20:00,GSWF1B1,29.33
2026-03-17 06:20:00,GULLRSF1,0.0
2026-03-17 06:20:00,GULLRWF1,10.00485
2026-03-17 06:20:00,GULLRWF2,0.53004
2026-03-17 06:20:00,GUNNING1,1.44207
2026-03-17 06:20:00,GUSF1,1.06
2026-03-17 06:20:00,GUTHEGA,30.7
2026-03-17 06:20:00,HALLWF1,27.54
2026-03-17 06:20:00,HALLWF2,7.19
2026-03-17 06:20:00,HAMISF1,0.0
2026-03-17 06:20:00,HAUGHT11,0.0
2026-03-17 06:20:00,HAYMSF1,0.0
2026-03-17 06:20:00,HBESS1,-0.2
2026-03-17 06:20:00,HD1WF1,1.78
2026-03-17 06:20:00,HDWF1,48.8
2026-03-17 06:20:00,HDWF2,50.6
2026-03-17 06:20:00,HDWF3,55.9
2026-03-17 06:20:00,HEZ1,0.0
2026-03-17 06:20:00,HILLSTN1,0.0
2026-03-17 06:20:00,HPR1,2.6
2026-03-17 06:20:00,HUGSF1,-0.2
2026-03-17 06:20:00,HUMENSW,0.0
2026-03-17 06:20:00,HUMEV,11.6
2026-03-17 06:20:00,HUNTER1,0.0
2026-03-17 06:20:00,HUNTER2,0.0
2026-03-17 06:20:00,HVWWBA1,-0.052
2026-03-17 06:20:00,HVWWPV1,0.0
2026-03-17 06:20:00,JBUTTERS,11.88848
2026-03-17 06:20:00,JEMALNG1,0.0
2026-03-17 06:20:00,JLA01,0.0
2026-03-17 06:20:00,JLA02,0.0
2026-03-17 06:20:00,JLA03,0.0
2026-03-17 06:20:00,JLA04,0.0
2026-03-17 06:20:00,JLB01,0.0
2026-03-17 06:20:00,JLB02,0.0
2026-03-17 06:20:00,JLB03,0.0
2026-03-17 06:20:00,JUNEESF1,0.0
2026-03-17 06:20:00,KABANWF1,105.394
2026-03-17 06:20:00,KAREEYA1,21.5425
2026-03-17 06:20:00,KAREEYA2,21.5225
2026-03-17 06:20:00,KAREEYA3,21.4025
2026-03-17 06:20:00,KAREEYA4,21.49
2026-03-17 06:20:00,KARSF1,0.0
2026-03-17 06:20:00,KEPBG1,0.0
2026-03-17 06:20:00,KEPSF1,0.0
2026-03-17 06:20:00,KEPWF1,27.2
2026-03-17 06:20:00,KERNGSP1,0.0
2026-03-17 06:20:00,KESSB1,184.78
2026-03-17 06:20:00,KIAMSF1,0.0
2026-03-17 06:20:00,KIATAWF1,5.0
2026-03-17 06:20:00,KIDSPHG1,0.0
2026-03-17 06:20:00,KIDSPHG2,0.0
2026-03-17 06:20:00,KIDSPHL1,0.0
2026-03-17 06:20:00,KIDSPHL2,0.0
2026-03-17 06:20:00,KINGASF1,1.2
2026-03-17 06:20:00,KPP_1,323.5235
2026-03-17 06:20:00,KSP1,0.0
2026-03-17 06:20:00,LADBROK1,40.77
2026-03-17 06:20:00,LADBROK2,40.06
2026-03-17 06:20:00,LANCSF1,0.0
2026-03-17 06:20:00,LBB1,19.05
2026-03-17 06:20:00,LDBESS1,-1.06432
2026-03-17 06:20:00,LEM_WIL,0.0
2026-03-17 06:20:00,LGAPBS1,0.0
2026-03-17 06:20:00,LGAPWF1,0.04
2026-03-17 06:20:00,LGAPWF2,1.1
2026-03-17 06:20:00,LILYSF1,0.0
2026-03-17 06:20:00,LIMBESS1,24.69398
2026-03-17 06:20:00,LIMOSF11,2.16022
2026-03-17 06:20:00,LIMOSF21,0.0
2026-03-17 06:20:00,LI_WY_CA,76.02052
2026-03-17 06:20:00,LKBONNY1,0.0
2026-03-17 06:20:00,LKBONNY2,1.43449
2026-03-17 06:20:00,LKBONNY3,0.78151
2026-03-17 06:20:00,LK_ECHO,0.0
2026-03-17 06:20:00,LNGS1,0.0
2026-03-17 06:20:00,LNGS2,0.0
2026-03-17 06:20:00,LONSDALE,0.0
2026-03-17 06:20:00,LOYYB1,573.0
2026-03-17 06:20:00,LOYYB2,580.125
2026-03-17 06:20:00,LRSF1,0.0
2026-03-17 06:20:00,LVES1,0.0
2026-03-17 06:20:00,LYA1,557.0
2026-03-17 06:20:00,LYA2,0.0
2026-03-17 06:20:00,LYA3,555.0
2026-03-17 06:20:00,LYA4,555.0
2026-03-17 06:20:00,MACARTH1,7.5
2026-03-17 06:20:00,MACKNTSH,79.11
2026-03-17 06:20:00,MANNSF2,0.0
2026-03-17 06:20:00,MANNUMB1,-0.46
2026-03-17 06:20:00,MANSLR1,0.0
2026-03-17 06:20:00,MAPS2PV1,0.0
2026-03-17 06:20:00,MAPS3PV1,0.0
2026-03-17 06:20:00,MARYRSF1,0.5
2026-03-17 06:20:00,MBAHNTH,17.200001
2026-03-17 06:20:00,MBPS2PV1,0.0
2026-03-17 06:20:00,MCINTYR1,53.9238
2026-03-17 06:20:00,MCKAY1,0.02
2026-03-17 06:20:00,MEADOWBK,12.08934
2026-03-17 06:20:00,MERCER01,3.6
2026-03-17 06:20:00,METZSF1,0.0
2026-03-17 06:20:00,MEWF1,153.78842
2026-03-17 06:20:00,MIDDLSF1,0.2
2026-03-17 06:20:00,MINTARO,0.08545
2026-03-17 06:20:00,MLB01,-0.51
2026-03-17 06:20:00,MLSP1,0.003
2026-03-17 06:20:00,MLWF1,0.435
2026-03-17 06:20:00,MOKOSF1,0.0
2026-03-17 06:20:00,MOLNGSF1,0.0
2026-03-17 06:20:00,MOORAWF1,0.0
2026-03-17 06:20:00,MOREESF1,0.0
2026-03-17 06:20:00,MORTLK11,267.0
2026-03-17 06:20:00,MORTLK12,268.0
2026-03-17 06:20:00,MOUSF1,0.06624
2026-03-17 06:20:00,MP1,549.7276
2026-03-17 06:20:00,MP2,548.92194
2026-03-17 06:20:00,MPP_1,407.16391
2026-03-17 06:20:00,MPP_2,414.86987
2026-03-17 06:20:00,MREHA1,-0.54047
2026-03-17 06:20:00,MREHA2,0.0
2026-03-17 06:20:00,MREHA3,0.0
2026-03-17 06:20:00,MRNBESS1,0.0
2026-03-17 06:20:00,MRTLSWF1,0.0
2026-03-17 06:20:00,MSTUART1,0.0
2026-03-17 06:20:00,MSTUART2,0.0
2026-03-17 06:20:00,MSTUART3,0.0
2026-03-17 06:20:00,MTGELWF1,2.22022
2026-03-17 06:20:00,MTMILLAR,25.9
2026-03-17 06:20:00,MUCRKSF1,0.4
2026-03-17 06:20:00,MURRAY,767.1001
2026-03-17 06:20:00,MUSSELR1,62.3
2026-03-17 06:20:00,MUWAWF1,21.89
2026-03-17 06:20:00,MUWAWF2,15.6
2026-03-17 06:20:00,MWPS1PV1,0.0
2026-03-17 06:20:00,MWPS2PV1,0.0
2026-03-17 06:20:00,MWPS3PV1,0.0
2026-03-17 06:20:00,MWPS4PV1,0.0
2026-03-17 06:20:00,NBHWF1,25.7
2026-03-17 06:20:00,NESBESS1,-0.36675
2026-03-17 06:20:00,NESBESS2,0.00175
2026-03-17 06:20:00,NEVERSF1,0.12
2026-03-17 06:20:00,NEWENSF1,0.2884
2026-03-17 06:20:00,NEWENSF2,0.0
2026-03-17 06:20:00,NPS,0.0
2026-03-17 06:20:00,NUMURSF1,0.0
2026-03-17 06:20:00,NYNGAN1,0.0
2026-03-17 06:20:00,OAKEY1,0.0
2026-03-17 06:20:00,OAKEY1SF,0.7
2026-03-17 06:20:00,OAKEY2,0.0
2026-03-17 06:20:00,OAKEY2SF,1.6
2026-03-17 06:20:00,OAKLAND1,0.0
2026-03-17 06:20:00,ORABESS1,-0.01324
2026-03-17 06:20:00,OSB-AG,0.0
2026-03-17 06:20:00,PALOONA,0.0
2026-03-17 06:20:00,PAREPS1,0.0
2026-03-17 06:20:00,PAREPW1,1.83
2026-03-17 06:20:00,PARSF1,0.00153
2026-03-17 06:20:00,PIBESS1,0.0
2026-03-17 06:20:00,PIONEER,-0.6
2026-03-17 06:20:00,POAT110,51.6136
2026-03-17 06:20:00,POAT220,162.31271
2026-03-17 06:20:00,POR01,0.0
2026-03-17 06:20:00,POR03,0.0
2026-03-17 06:20:00,PORTWF,-0.4
2026-03-17 06:20:00,PPCCGT,336.6304
2026-03-17 06:20:00,PTSTAN1,0.0
2026-03-17 06:20:00,PUMP1,0.0
2026-03-17 06:20:00,PUMP2,0.0
2026-03-17 06:20:00,QBYNB1,-0.0415
2026-03-17 06:20:00,QPS1,0.0
2026-03-17 06:20:00,QPS2,0.0
2026-03-17 06:20:00,QPS3,0.0
2026-03-17 06:20:00,QPS4,0.0
2026-03-17 06:20:00,QPS5,73.26
2026-03-17 06:20:00,QPSFB1,-0.015
2026-03-17 06:20:00,QPSFB2,0.001
2026-03-17 06:20:00,RANGEB1,199.71001
2026-03-17 06:20:00,REECE1,99.0899
2026-03-17 06:20:00,REECE2,0.0
2026-03-17 06:20:00,REPULSE,0.215457
2026-03-17 06:20:00,RESS1,0.05832
2026-03-17 06:20:00,RIVNB2,-0.33646
2026-03-17 06:20:00,ROMA_7,0.0
2026-03-17 06:20:00,ROMA_8,0.0
2026-03-17 06:20:00,ROWALLAN,-0.00441
2026-03-17 06:20:00,ROYALLA1,0.001
2026-03-17 06:20:00,RPCG,-0.3
2026-03-17 06:20:00,RRSF1,0.0
2026-03-17 06:20:00,RT_NSW1,0.0
2026-03-17 06:20:00,RT_NSW2,0.0
2026-03-17 06:20:00,RT_NSW3,0.0
2026-03-17 06:20:00,RT_NSW4,0.0
2026-03-17 06:20:00,RT_NSW5,0.0
2026-03-17 06:20:00,RT_NSW6,0.0
2026-03-17 06:20:00,RT_QLD1,0.0
2026-03-17 06:20:00,RT_SA1,0.0
2026-03-17 06:20:00,RT_SA2,0.0
2026-03-17 06:20:00,RT_SA3,0.0
2026-03-17 06:20:00,RT_SA4,0.0
2026-03-17 06:20:00,RT_SA5,0.0
2026-03-17 06:20:00,RT_SA6,0.0
